Date;GBP;EUR;AUD;CAD
2015-02-22;0.6504;0.8851;1.2745;1.2456
2015-02-21;0.6504;0.8851;1.2745;1.2456
2015-02-20;0.6504;0.8851;1.2745;1.2456
2015-02-19;0.648;0.8782;1.285;1.252
2015-02-18;0.6483;0.8794;1.2837;1.245
2015-02-17;0.6512;0.876;1.2784;1.2374
2015-02-16;0.6505;0.8766;1.2859;1.2453
2015-02-15;0.6503;0.8787;1.2907;1.2508
2015-02-14;0.6503;0.8787;1.2907;1.2508
2015-02-13;0.6503;0.8787;1.2907;1.2508
2015-02-12;0.6511;0.8828;1.3031;1.256
2015-02-11;0.6537;0.8839;1.291;1.2611
2015-02-10;0.6568;0.8852;1.2855;1.2471
2015-02-09;0.6576;0.8869;1.2798;1.25
2015-02-08;0.6528;0.8736;1.273;1.2445
2015-02-07;0.6528;0.8736;1.273;1.2445
2015-02-06;0.6528;0.8736;1.273;1.2445
2015-02-05;0.6557;0.8764;1.281;1.2524
2015-02-04;0.6566;0.8737;1.2862;1.2452
2015-02-03;0.6628;0.879;1.3009;1.2584
2015-02-02;0.6654;0.8842;1.2841;1.2672
2015-02-01;0.6644;0.8846;1.2857;1.267
2015-01-31;0.6644;0.8846;1.2857;1.267
2015-01-30;0.6644;0.8846;1.2857;1.267
2015-01-29;0.6608;0.8838;1.2846;1.2531
2015-01-28;0.6581;0.8815;1.2548;1.2421
2015-01-27;0.6609;0.8845;1.2589;1.2458
2015-01-26;0.6661;0.8894;1.2653;1.2459
2015-01-25;0.6674;0.893;1.2653;1.2446
2015-01-24;0.6674;0.893;1.2653;1.2446
2015-01-23;0.6674;0.893;1.2653;1.2446
2015-01-22;0.6579;0.8607;1.2308;1.2354
2015-01-21;0.6617;0.8626;1.2174;1.2075
2015-01-20;0.6596;0.8636;1.2197;1.2013
2015-01-19;0.6604;0.8617;1.2179;1.1983
2015-01-18;0.659;0.863;1.2179;1.2035
2015-01-17;0.659;0.863;1.2179;1.2035
2015-01-16;0.659;0.863;1.2179;1.2035
2015-01-15;0.6553;0.8541;1.208;1.1834
2015-01-14;0.6584;0.8493;1.2291;1.1965
2015-01-13;0.6592;0.8488;1.2257;1.1966
2015-01-12;0.66;0.8472;1.2282;1.1897
2015-01-11;0.6602;0.8465;1.228;1.182
2015-01-10;0.6602;0.8465;1.228;1.182
2015-01-09;0.6602;0.8465;1.228;1.182
2015-01-08;0.6637;0.8498;1.2337;1.1816
2015-01-07;0.6612;0.8452;1.2391;1.183
2015-01-06;0.6582;0.8393;1.2288;1.1763
2015-01-05;0.6569;0.8393;1.2384;1.1784
2015-01-04;0.6477;0.8304;1.2323;1.1682
2015-01-03;0.6477;0.8304;1.2323;1.1682
2015-01-02;0.6477;0.8304;1.2323;1.1682
2015-01-01;0.6415;0.8237;1.2214;1.1583
2014-12-31;0.6415;0.8237;1.2214;1.1583
2014-12-30;0.6433;0.8224;1.2235;1.1622
2014-12-29;0.6429;0.8199;1.2269;1.1628
2014-12-28;0.6437;0.8184;1.2319;1.1592
2014-12-27;0.6437;0.8184;1.2319;1.1592
2014-12-26;0.6437;0.8184;1.2319;1.1592
2014-12-25;0.6437;0.8184;1.2319;1.1592
2014-12-24;0.6437;0.8184;1.2319;1.1592
2014-12-23;0.6441;0.8188;1.2304;1.1638
2014-12-22;0.6403;0.8157;1.2282;1.163
2014-12-21;0.6391;0.8144;1.2226;1.1596
2014-12-20;0.6391;0.8144;1.2226;1.1596
2014-12-19;0.6391;0.8144;1.2226;1.1596
2014-12-18;0.6402;0.814;1.2214;1.1598
2014-12-17;0.6372;0.8033;1.2213;1.1634
2014-12-16;0.6353;0.7976;1.2129;1.1655
2014-12-15;0.6387;0.8048;1.2174;1.1594
2014-12-14;0.6365;0.8032;1.2093;1.158
2014-12-13;0.6365;0.8032;1.2093;1.158
2014-12-12;0.6365;0.8032;1.2093;1.158
2014-12-11;0.6378;0.8046;1.2115;1.1491
2014-12-10;0.6373;0.807;1.198;1.1448
2014-12-09;0.6388;0.8085;1.2049;1.1453
2014-12-08;0.64;0.8158;1.2065;1.1443
2014-12-07;0.6375;0.8089;1.1944;1.1394
2014-12-06;0.6375;0.8089;1.1944;1.1394
2014-12-05;0.6375;0.8089;1.1944;1.1394
2014-12-04;0.6385;0.8123;1.1934;1.137
2014-12-03;0.6376;0.811;1.1856;1.1381
2014-12-02;0.6388;0.8049;1.1848;1.1369
2014-12-01;0.6357;0.802;1.1774;1.1399
2014-11-30;0.6371;0.8011;1.1734;1.1397
2014-11-29;0.6371;0.8011;1.1734;1.1397
2014-11-28;0.6371;0.8011;1.1734;1.1397
2014-11-27;0.6346;0.8013;1.1667;1.1249
2014-11-26;0.634;0.8016;1.1757;1.1268
2014-11-25;0.6382;0.8049;1.1722;1.1271
2014-11-24;0.6379;0.8058;1.1593;1.125
2014-11-23;0.6377;0.805;1.1477;1.126
2014-11-22;0.6377;0.805;1.1477;1.126
2014-11-21;0.6377;0.805;1.1477;1.126
2014-11-20;0.6371;0.7975;1.1616;1.1325
2014-11-19;0.6379;0.7978;1.1577;1.1349
2014-11-18;0.6388;0.7991;1.1461;1.1291
2014-11-17;0.6393;0.8003;1.1453;1.131
2014-11-16;0.6388;0.8041;1.1528;1.1382
2014-11-15;0.6388;0.8041;1.1528;1.1382
2014-11-14;0.6388;0.8041;1.1528;1.1382
2014-11-13;0.6352;0.8028;1.1443;1.1329
2014-11-12;0.6321;0.8021;1.1485;1.1317
2014-11-11;0.6307;0.8049;1.1579;1.1389
2014-11-10;0.6289;0.8009;1.1538;1.1312
2014-11-09;0.6321;0.8069;1.1634;1.1432
2014-11-08;0.6321;0.8069;1.1634;1.1432
2014-11-07;0.6321;0.8069;1.1634;1.1432
2014-11-06;0.6281;0.7989;1.1608;1.1409
2014-11-05;0.6284;0.8013;1.1614;1.1443
2014-11-04;0.6248;0.7991;1.1461;1.1416
2014-11-03;0.625;0.8004;1.1484;1.1286
2014-11-02;0.6262;0.7985;1.1377;1.1274
2014-11-01;0.6262;0.7985;1.1377;1.1274
2014-10-31;0.6262;0.7985;1.1377;1.1274
2014-10-30;0.6249;0.7938;1.136;1.1172
2014-10-29;0.621;0.7851;1.1254;1.1142
2014-10-28;0.6182;0.7844;1.1272;1.1207
2014-10-27;0.6208;0.7887;1.1375;1.1248
2014-10-26;0.623;0.79;1.1372;1.121
2014-10-25;0.623;0.79;1.1372;1.121
2014-10-24;0.623;0.79;1.1372;1.121
2014-10-23;0.6239;0.7893;1.1369;1.1215
2014-10-22;0.6231;0.7878;1.1368;1.122
2014-10-21;0.619;0.7836;1.1342;1.1249
2014-10-20;0.6196;0.7829;1.1399;1.1259
2014-10-19;0.6204;0.7798;1.1383;1.1242
2014-10-18;0.6204;0.7798;1.1383;1.1242
2014-10-17;0.6204;0.7798;1.1383;1.1242
2014-10-16;0.6251;0.7844;1.1487;1.1331
2014-10-15;0.6282;0.7895;1.1469;1.1373
2014-10-14;0.6283;0.7908;1.1446;1.1247
2014-10-13;0.6215;0.7887;1.142;1.1212
2014-10-12;0.6237;0.7913;1.1482;1.1197
2014-10-11;0.6237;0.7913;1.1482;1.1197
2014-10-10;0.6237;0.7913;1.1482;1.1197
2014-10-09;0.617;0.7835;1.1289;1.111
2014-10-08;0.6224;0.7908;1.1401;1.1175
2014-10-07;0.6219;0.7932;1.1366;1.1148
2014-10-06;0.6253;0.7959;1.1445;1.1204
2014-10-05;0.6224;0.7926;1.1426;1.1183
2014-10-04;0.6224;0.7926;1.1426;1.1183
2014-10-03;0.6224;0.7926;1.1426;1.1183
2014-10-02;0.6194;0.7917;1.1395;1.1137
2014-10-01;0.6175;0.7935;1.1502;1.1219
2014-09-30;0.6177;0.7947;1.1477;1.1172
2014-09-29;0.6163;0.7873;1.146;1.1158
2014-09-28;0.6132;0.7854;1.1375;1.1112
2014-09-27;0.6132;0.7854;1.1375;1.1112
2014-09-26;0.6132;0.7854;1.1375;1.1112
2014-09-25;0.6139;0.7867;1.1353;1.112
2014-09-24;0.6099;0.7797;1.1274;1.1077
2014-09-23;0.6097;0.7757;1.1233;1.1003
2014-09-22;0.6124;0.7785;1.1274;1.1004
2014-09-21;0.612;0.7781;1.1143;1.0978
2014-09-20;0.612;0.7781;1.1143;1.0978
2014-09-19;0.612;0.7781;1.1143;1.0978
2014-09-18;0.6124;0.7769;1.1179;1.1
2014-09-17;0.6125;0.7718;1.1039;1.0974
2014-09-16;0.6172;0.7723;1.1074;1.1041
2014-09-15;0.6157;0.7745;1.1084;1.1086
2014-09-14;0.616;0.7733;1.1046;1.1059
2014-09-13;0.616;0.7733;1.1046;1.1059
2014-09-12;0.616;0.7733;1.1046;1.1059
2014-09-11;0.6156;0.7735;1.097;1.1012
2014-09-10;0.6197;0.7735;1.0941;1.0993
2014-09-09;0.6204;0.7751;1.0776;1.0977
2014-09-08;0.6197;0.7724;1.0713;1.0905
2014-09-07;0.6136;0.7723;1.0678;1.0878
2014-09-06;0.6136;0.7723;1.0678;1.0878
2014-09-05;0.6136;0.7723;1.0678;1.0878
2014-09-04;0.6095;0.7683;1.0701;1.088
2014-09-03;0.6072;0.7604;1.0717;1.0901
2014-09-02;0.6049;0.7625;1.0773;1.0909
2014-09-01;0.6017;0.7614;1.0705;1.0863
2014-08-31;0.603;0.7583;1.0709;1.0854
2014-08-30;0.603;0.7583;1.0709;1.0854
2014-08-29;0.603;0.7583;1.0709;1.0854
2014-08-28;0.6029;0.7588;1.0684;1.0844
2014-08-27;0.6026;0.7589;1.0702;1.0907
2014-08-26;0.6034;0.758;1.0732;1.0965
2014-08-25;0.6028;0.7576;1.0739;1.0952
2014-08-24;0.6032;0.7537;1.0739;1.0957
2014-08-23;0.6032;0.7537;1.0739;1.0957
2014-08-22;0.6032;0.7537;1.0739;1.0957
2014-08-21;0.6027;0.754;1.077;1.0964
2014-08-20;0.6008;0.7528;1.0761;1.0952
2014-08-19;0.6011;0.7488;1.0707;1.0909
2014-08-18;0.5979;0.7472;1.073;1.0879
2014-08-17;0.5992;0.7469;1.0728;1.09
2014-08-16;0.5992;0.7469;1.0728;1.09
2014-08-15;0.5992;0.7469;1.0728;1.09
2014-08-14;0.5994;0.7478;1.0734;1.0891
2014-08-13;0.5986;0.7485;1.076;1.0923
2014-08-12;0.5961;0.7493;1.0794;1.095
2014-08-11;0.5958;0.747;1.079;1.0954
2014-08-10;0.5951;0.7469;1.077;1.0916
2014-08-09;0.5951;0.7469;1.077;1.0916
2014-08-08;0.5951;0.7469;1.077;1.0916
2014-08-07;0.594;0.7481;1.0782;1.0933
2014-08-06;0.5941;0.7493;1.0737;1.0973
2014-08-05;0.5933;0.7473;1.0735;1.0951
2014-08-04;0.594;0.745;1.0735;1.0922
2014-08-03;0.5943;0.7465;1.0773;1.0926
2014-08-02;0.5943;0.7465;1.0773;1.0926
2014-08-01;0.5943;0.7465;1.0773;1.0926
2014-07-31;0.5926;0.7474;1.076;1.092
2014-07-30;0.5908;0.7462;1.0678;1.0874
2014-07-29;0.5901;0.7447;1.0651;1.0819
2014-07-28;0.5885;0.7444;1.0627;1.0809
2014-07-27;0.5887;0.744;1.0632;1.0768
2014-07-26;0.5887;0.744;1.0632;1.0768
2014-07-25;0.5887;0.744;1.0632;1.0768
2014-07-24;0.588;0.7423;1.0594;1.0725
2014-07-23;0.5873;0.7427;1.0582;1.0721
2014-07-22;0.5864;0.7418;1.0658;1.0757
2014-07-21;0.5855;0.7398;1.0658;1.0744
2014-07-20;0.5852;0.7394;1.0652;1.0745
2014-07-19;0.5852;0.7394;1.0652;1.0745
2014-07-18;0.5852;0.7394;1.0652;1.0745
2014-07-17;0.5848;0.7394;1.0666;1.0748
2014-07-16;0.584;0.739;1.0701;1.0763
2014-07-15;0.5826;0.7346;1.0668;1.0733
2014-07-14;0.5846;0.7338;1.0641;1.0728
2014-07-13;0.5841;0.7356;1.0638;1.0641
2014-07-12;0.5841;0.7356;1.0638;1.0641
2014-07-11;0.5841;0.7356;1.0638;1.0641
2014-07-10;0.5844;0.7351;1.0673;1.067
2014-07-09;0.5848;0.7351;1.0649;1.0664
2014-07-08;0.5842;0.7359;1.064;1.0676
2014-07-07;0.5841;0.7357;1.0684;1.0643
2014-07-06;0.5833;0.7359;1.0693;1.0635
2014-07-05;0.5833;0.7359;1.0693;1.0635
2014-07-04;0.5833;0.7359;1.0693;1.0635
2014-07-03;0.5837;0.7328;1.0664;1.0648
2014-07-02;0.5827;0.7323;1.0579;1.0644
2014-07-01;0.5831;0.7306;1.0578;1.0657
2014-06-30;0.5868;0.7322;1.0644;1.0682
2014-06-29;0.5871;0.7342;1.0617;1.0687
2014-06-28;0.5871;0.7342;1.0617;1.0687
2014-06-27;0.5871;0.7342;1.0617;1.0687
2014-06-26;0.5873;0.735;1.0628;1.0714
2014-06-25;0.5892;0.7345;1.0679;1.0738
2014-06-24;0.5886;0.7343;1.064;1.0732
2014-06-23;0.588;0.7355;1.0595;1.0734
2014-06-22;0.5869;0.7359;1.0639;1.0814
2014-06-21;0.5869;0.7359;1.0639;1.0814
2014-06-20;0.5869;0.7359;1.0639;1.0814
2014-06-19;0.5873;0.7342;1.063;1.0829
2014-06-18;0.5902;0.7373;1.0709;1.0869
2014-06-17;0.5892;0.737;1.0681;1.0865
2014-06-16;0.5893;0.739;1.0661;1.0881
2014-06-15;0.5896;0.7389;1.065;1.0849
2014-06-14;0.5896;0.7389;1.065;1.0849
2014-06-13;0.5896;0.7389;1.065;1.0849
2014-06-12;0.5942;0.7392;1.0632;1.0859
2014-06-11;0.5957;0.7382;1.0644;1.0887
2014-06-10;0.5961;0.7382;1.0672;1.0913
2014-06-09;0.5951;0.7349;1.0689;1.0921
2014-06-08;0.5943;0.733;1.0712;1.0924
2014-06-07;0.5943;0.733;1.0712;1.0924
2014-06-06;0.5943;0.733;1.0712;1.0924
2014-06-05;0.5973;0.7371;1.0767;1.094
2014-06-04;0.5966;0.7338;1.0784;1.0929
2014-06-03;0.5971;0.7329;1.0796;1.0911
2014-06-02;0.5972;0.7347;1.081;1.0863
2014-06-01;0.5976;0.7349;1.0755;1.0836
2014-05-31;0.5976;0.7349;1.0755;1.0836
2014-05-30;0.5976;0.7349;1.0755;1.0836
2014-05-29;0.5984;0.7346;1.0761;1.0854
2014-05-28;0.5971;0.7349;1.0836;1.0862
2014-05-27;0.5947;0.7332;1.0806;1.0849
2014-05-26;0.594;0.7334;1.0826;1.0863
2014-05-25;0.5938;0.7337;1.0845;1.0901
2014-05-24;0.5938;0.7337;1.0845;1.0901
2014-05-23;0.5938;0.7337;1.0845;1.0901
2014-05-22;0.5929;0.7316;1.0827;1.0912
2014-05-21;0.5918;0.7312;1.0836;1.0901
2014-05-20;0.5941;0.7298;1.0799;1.089
2014-05-19;0.5939;0.7291;1.0685;1.0867
2014-05-18;0.5949;0.7301;1.0684;1.0877
2014-05-17;0.5949;0.7301;1.0684;1.0877
2014-05-16;0.5949;0.7301;1.0684;1.0877
2014-05-15;0.5968;0.7321;1.0681;1.0868
2014-05-14;0.596;0.7289;1.064;1.0903
2014-05-13;0.594;0.7298;1.0673;1.0899
2014-05-12;0.5922;0.7265;1.0668;1.088
2014-05-11;0.593;0.7256;1.0677;1.083
2014-05-10;0.593;0.7256;1.0677;1.083
2014-05-09;0.593;0.7256;1.0677;1.083
2014-05-08;0.5901;0.7167;1.0648;1.0876
2014-05-07;0.5893;0.718;1.0705;1.0888
2014-05-06;0.5888;0.7171;1.0708;1.0923
2014-05-05;0.5931;0.7208;1.0794;1.0986
2014-05-04;0.5926;0.7214;1.08;1.0965
2014-05-03;0.5926;0.7214;1.08;1.0965
2014-05-02;0.5926;0.7214;1.08;1.0965
2014-05-01;0.5942;0.722;1.0792;1.0968
2014-04-30;0.5942;0.722;1.0792;1.0968
2014-04-29;0.5947;0.7233;1.0788;1.097
2014-04-28;0.5936;0.7214;1.0774;1.1024
2014-04-27;0.5949;0.723;1.0761;1.1018
2014-04-26;0.5949;0.723;1.0761;1.1018
2014-04-25;0.5949;0.723;1.0761;1.1018
2014-04-24;0.5955;0.7236;1.0793;1.1025
2014-04-23;0.5956;0.7229;1.0774;1.1023
2014-04-22;0.5938;0.7237;1.0677;1.1014
2014-04-21;0.5949;0.7218;1.0698;1.1009
2014-04-20;0.5949;0.7218;1.0698;1.1009
2014-04-19;0.5949;0.7218;1.0698;1.1009
2014-04-18;0.5949;0.7218;1.0698;1.1009
2014-04-17;0.5949;0.7218;1.0698;1.1009
2014-04-16;0.5953;0.7225;1.0685;1.0983
2014-04-15;0.5978;0.7245;1.0648;1.0991
2014-04-14;0.5984;0.7232;1.0626;1.0966
2014-04-13;0.5977;0.7209;1.0649;1.0969
2014-04-12;0.5977;0.7209;1.0649;1.0969
2014-04-11;0.5977;0.7209;1.0649;1.0969
2014-04-10;0.5965;0.7211;1.0624;1.0902
2014-04-09;0.5972;0.725;1.0676;1.0934
2014-04-08;0.5984;0.726;1.0716;1.093
2014-04-07;0.6027;0.7287;1.0798;1.0992
2014-04-06;0.6034;0.7299;1.081;1.1022
2014-04-05;0.6034;0.7299;1.081;1.1022
2014-04-04;0.6034;0.7299;1.081;1.1022
2014-04-03;0.6025;0.7262;1.0829;1.1017
2014-04-02;0.6002;0.7249;1.0805;1.1012
2014-04-01;0.6013;0.7252;1.0826;1.1052
2014-03-31;0.6007;0.7253;1.0836;1.1042
2014-03-30;0.6012;0.7268;1.0819;1.1038
2014-03-29;0.6012;0.7268;1.0819;1.1038
2014-03-28;0.6012;0.7268;1.0819;1.1038
2014-03-27;0.6016;0.7268;1.0829;1.1093
2014-03-26;0.6045;0.7251;1.0829;1.1165
2014-03-25;0.6054;0.7252;1.0928;1.1178
2014-03-24;0.6065;0.726;1.0956;1.1215
2014-03-23;0.6065;0.7257;1.103;1.1201
2014-03-22;0.6065;0.7257;1.103;1.1201
2014-03-21;0.6065;0.7257;1.103;1.1201
2014-03-20;0.6064;0.7266;1.1086;1.1268
2014-03-19;0.6015;0.7188;1.0975;1.1173
2014-03-18;0.603;0.7193;1.0973;1.1045
2014-03-17;0.6017;0.7191;1.101;1.1069
2014-03-16;0.6026;0.7203;1.1079;1.1087
2014-03-15;0.6026;0.7203;1.1079;1.1087
2014-03-14;0.6026;0.7203;1.1079;1.1087
2014-03-13;0.5992;0.7173;1.1026;1.1066
2014-03-12;0.6019;0.7201;1.1167;1.1136
2014-03-11;0.6019;0.722;1.1069;1.1112
2014-03-10;0.6007;0.7204;1.1065;1.1108
2014-03-09;0.5963;0.7197;1.0951;1.0984
2014-03-08;0.5963;0.7197;1.0951;1.0984
2014-03-07;0.5963;0.7197;1.0951;1.0984
2014-03-06;0.5991;0.7275;1.1035;1.1031
2014-03-05;0.5984;0.7282;1.1138;1.1062
2014-03-04;0.5989;0.7263;1.118;1.1072
2014-03-03;0.5978;0.7263;1.1209;1.1097
2014-03-02;0.5982;0.724;1.1159;1.1118
2014-03-01;0.5982;0.724;1.1159;1.1118
2014-02-28;0.5982;0.724;1.1159;1.1118
2014-02-27;0.6007;0.7323;1.1194;1.1131
2014-02-26;0.5993;0.7285;1.1138;1.1096
2014-02-25;0.5991;0.7271;1.108;1.1075
2014-02-24;0.6004;0.7281;1.1118;1.1098
2014-02-23;0.5996;0.7296;1.115;1.1165
2014-02-22;0.5996;0.7296;1.115;1.1165
2014-02-21;0.5996;0.7296;1.115;1.1165
2014-02-20;0.5997;0.7296;1.114;1.1082
2014-02-19;0.6003;0.7275;1.1071;1.095
2014-02-18;0.5996;0.7283;1.1079;1.0967
2014-02-17;0.5977;0.73;1.1066;1.0961
2014-02-16;0.5985;0.7296;1.1072;1.0956
2014-02-15;0.5985;0.7296;1.1072;1.0956
2014-02-14;0.5985;0.7296;1.1072;1.0956
2014-02-13;0.6007;0.7313;1.1157;1.1003
2014-02-12;0.6053;0.7368;1.1063;1.1
2014-02-11;0.6075;0.7312;1.1076;1.1036
2014-02-10;0.6098;0.7332;1.1189;1.1045
2014-02-09;0.6125;0.7367;1.1182;1.1069
2014-02-08;0.6125;0.7367;1.1182;1.1069
2014-02-07;0.6125;0.7367;1.1182;1.1069
2014-02-06;0.6141;0.741;1.1153;1.106
2014-02-05;0.6145;0.7384;1.1204;1.1058
2014-02-04;0.6132;0.7397;1.124;1.1073
2014-02-03;0.6119;0.7409;1.1369;1.1076
2014-02-02;0.6077;0.7399;1.148;1.1195
2014-02-01;0.6077;0.7399;1.148;1.1195
2014-01-31;0.6077;0.7399;1.148;1.1195
2014-01-30;0.6069;0.7367;1.1389;1.118
2014-01-29;0.6041;0.7349;1.1416;1.115
2014-01-28;0.6029;0.7327;1.1367;1.1144
2014-01-27;0.6041;0.7322;1.1435;1.1041
2014-01-26;0.6058;0.7306;1.1482;1.1062
2014-01-25;0.6058;0.7306;1.1482;1.1062
2014-01-24;0.6058;0.7306;1.1482;1.1062
2014-01-23;0.6025;0.7332;1.1394;1.1144
2014-01-22;0.6037;0.7371;1.1272;1.0966
2014-01-21;0.6091;0.7393;1.1388;1.0999
2014-01-20;0.609;0.7371;1.1343;1.0938
2014-01-19;0.6082;0.7362;1.1377;1.0969
2014-01-18;0.6082;0.7362;1.1377;1.0969
2014-01-17;0.6082;0.7362;1.1377;1.0969
2014-01-16;0.612;0.7355;1.1368;1.0922
2014-01-15;0.6102;0.735;1.1218;1.0955
2014-01-14;0.6084;0.7317;1.1114;1.089
2014-01-13;0.6091;0.7324;1.1034;1.091
2014-01-12;0.6094;0.736;1.1235;1.0876
2014-01-11;0.6094;0.736;1.1235;1.0876
2014-01-10;0.6094;0.736;1.1235;1.0876
2014-01-09;0.6066;0.7346;1.1272;1.0858
2014-01-08;0.6089;0.7356;1.119;1.0808
2014-01-07;0.6093;0.7331;1.1202;1.0692
2014-01-06;0.6104;0.7352;1.118;1.0657
2014-01-05;0.6091;0.7335;1.1116;1.0612
2014-01-04;0.6091;0.7335;1.1116;1.0612
2014-01-03;0.6091;0.7335;1.1116;1.0612
2014-01-02;0.6064;0.7322;1.1293;1.0631
2014-01-01;0.6045;0.7251;1.1183;1.0638
2013-12-31;0.6045;0.7251;1.1183;1.0638
2013-12-30;0.6068;0.7255;1.126;1.0712
2013-12-29;0.6057;0.7239;1.1225;1.0664
2013-12-28;0.6057;0.7239;1.1225;1.0664
2013-12-27;0.6057;0.7239;1.1225;1.0664
2013-12-26;0.611;0.7308;1.1203;1.061
2013-12-25;0.611;0.7308;1.1203;1.061
2013-12-24;0.611;0.7308;1.1203;1.061
2013-12-23;0.6114;0.7298;1.1181;1.06
2013-12-22;0.6114;0.7323;1.1282;1.0692
2013-12-21;0.6114;0.7323;1.1282;1.0692
2013-12-20;0.6114;0.7323;1.1282;1.0692
2013-12-19;0.6109;0.7317;1.1301;1.0719
2013-12-18;0.611;0.7273;1.1226;1.0634
2013-12-17;0.615;0.7273;1.1216;1.0588
2013-12-16;0.6126;0.7259;1.1179;1.0583
2013-12-15;0.6146;0.7285;1.1186;1.0655
2013-12-14;0.6146;0.7285;1.1186;1.0655
2013-12-13;0.6146;0.7285;1.1186;1.0655
2013-12-12;0.6096;0.726;1.1042;1.0578
2013-12-11;0.6103;0.7264;1.0985;1.0591
2013-12-10;0.6083;0.7273;1.0937;1.0621
2013-12-09;0.6104;0.7288;1.1005;1.0664
2013-12-08;0.6118;0.732;1.1028;1.0649
2013-12-07;0.6118;0.732;1.1028;1.0649
2013-12-06;0.6118;0.732;1.1028;1.0649
2013-12-05;0.6115;0.7356;1.1062;1.0657
2013-12-04;0.6107;0.7357;1.107;1.0656
2013-12-03;0.6091;0.7365;1.0954;1.0653
2013-12-02;0.6103;0.7388;1.0943;1.0629
2013-12-01;0.6118;0.7347;1.0972;1.0575
2013-11-30;0.6118;0.7347;1.0972;1.0575
2013-11-29;0.6118;0.7347;1.0972;1.0575
2013-11-28;0.6122;0.7357;1.0973;1.0577
2013-11-27;0.6135;0.7355;1.0997;1.0578
2013-11-26;0.6188;0.7382;1.097;1.0525
2013-11-25;0.6177;0.74;1.0918;1.0561
2013-11-24;0.6173;0.7398;1.0908;1.0541
2013-11-23;0.6173;0.7398;1.0908;1.0541
2013-11-22;0.6173;0.7398;1.0908;1.0541
2013-11-21;0.6198;0.7423;1.079;1.0473
2013-11-20;0.6192;0.7393;1.0659;1.0457
2013-11-19;0.621;0.7406;1.0621;1.0437
2013-11-18;0.6206;0.7398;1.0637;1.0417
2013-11-17;0.6224;0.7429;1.0715;1.0464
2013-11-16;0.6224;0.7429;1.0715;1.0464
2013-11-15;0.6224;0.7429;1.0715;1.0464
2013-11-14;0.6231;0.7443;1.0758;1.0499
2013-11-13;0.6261;0.7454;1.0741;1.0489
2013-11-12;0.6289;0.7445;1.0721;1.0495
2013-11-11;0.6257;0.7466;1.0687;1.0472
2013-11-10;0.6219;0.7445;1.0567;1.0455
2013-11-09;0.6219;0.7445;1.0567;1.0455
2013-11-08;0.6219;0.7445;1.0567;1.0455
2013-11-07;0.6226;0.7482;1.0541;1.043
2013-11-06;0.6217;0.7398;1.0495;1.044
2013-11-05;0.6227;0.7411;1.0491;1.0429
2013-11-04;0.6261;0.7404;1.0525;1.0401
2013-11-03;0.6267;0.7405;1.0563;1.0427
2013-11-02;0.6267;0.7405;1.0563;1.0427
2013-11-01;0.6267;0.7405;1.0563;1.0427
2013-10-31;0.6233;0.7331;1.0522;1.0447
2013-10-30;0.6222;0.727;1.0521;1.0443
2013-10-29;0.6222;0.7263;1.0535;1.0444
2013-10-28;0.6191;0.7255;1.0437;1.0444
2013-10-27;0.6183;0.7258;1.043;1.0438
2013-10-26;0.6183;0.7258;1.043;1.0438
2013-10-25;0.6183;0.7258;1.043;1.0438
2013-10-24;0.6184;0.7244;1.0398;1.0401
2013-10-23;0.6193;0.7272;1.0397;1.0318
2013-10-22;0.6199;0.7313;1.0343;1.03
2013-10-21;0.6194;0.7317;1.0345;1.0294
2013-10-20;0.6176;0.7308;1.0357;1.0296
2013-10-19;0.6176;0.7308;1.0357;1.0296
2013-10-18;0.6176;0.7308;1.0357;1.0296
2013-10-17;0.6204;0.732;1.0392;1.0298
2013-10-16;0.6238;0.7374;1.0491;1.0373
2013-10-15;0.6273;0.7411;1.05;1.0357
2013-10-14;0.6254;0.7372;1.0552;1.0352
2013-10-13;0.6258;0.7371;1.0554;1.0389
2013-10-12;0.6258;0.7371;1.0554;1.0389
2013-10-11;0.6258;0.7371;1.0554;1.0389
2013-10-10;0.6267;0.739;1.0602;1.0385
2013-10-09;0.6263;0.7399;1.058;1.038
2013-10-08;0.6207;0.7366;1.0545;1.0308
2013-10-07;0.6216;0.7368;1.0626;1.0323
2013-10-06;0.623;0.7357;1.06;1.033
2013-10-05;0.623;0.7357;1.06;1.033
2013-10-04;0.623;0.7357;1.06;1.033
2013-10-03;0.6175;0.7356;1.0666;1.0338
2013-10-02;0.6172;0.7399;1.0698;1.035
2013-10-01;0.6157;0.7378;1.0615;1.0301
2013-09-30;0.6191;0.7405;1.0726;1.0301
2013-09-29;0.6205;0.7387;1.0742;1.0318
2013-09-28;0.6205;0.7387;1.0742;1.0318
2013-09-27;0.6205;0.7387;1.0742;1.0318
2013-09-26;0.6236;0.7408;1.066;1.0304
2013-09-25;0.6233;0.7405;1.0686;1.0311
2013-09-24;0.6267;0.7422;1.0649;1.0285
2013-09-23;0.6227;0.7403;1.0596;1.0297
2013-09-22;0.6242;0.74;1.0622;1.0284
2013-09-21;0.6242;0.74;1.0622;1.0284
2013-09-20;0.6242;0.74;1.0622;1.0284
2013-09-19;0.6216;0.7383;1.0529;1.021
2013-09-18;0.626;0.749;1.0696;1.0307
2013-09-17;0.6287;0.7487;1.0691;1.0313
2013-09-16;0.6278;0.7487;1.0667;1.0301
2013-09-15;0.6317;0.7522;1.0816;1.0334
